participant_id,plan_type,industry,region,age,tenure_years,annual_salary,contribution_rate,annual_contribution,account_balance,plan_funded_ratio,projected_balance_at_65,est_monthly_benefit,replacement_ratio,readiness
103627,401(k),Manufacturing,Northeast,43,0,59702,0.0908,5421,1193,0.947,239529,2291,0.46,Off Track
103628,401(k),Transportation,Northeast,56,23.7,52496,0.097,5092,182081,0.714,366136,2533,0.579,At Risk
103629,Defined Benefit Pension,Education,West,43,6.1,39150,0.0722,2827,5856,0.874,143772,2854,0.875,On Track
103630,Defined Benefit Pension,Transportation,Southwest,53,16.5,118439,0.0402,4761,106707,0.99,295033,7536,0.764,On Track
103631,Annuity,Retail,Northeast,48,12.6,28147,0.0494,1390,36912,0.823,138612,1462,0.623,At Risk
103632,401(k),Transportation,Midwest,35,2.8,38560,0.0613,2364,13449,1.015,264138,1880,0.585,At Risk
103633,Defined Benefit Pension,Education,Southeast,67,22.3,116675,0.0724,8447,246571,0.785,246571,6408,0.659,At Risk
103634,401(k),Education,Northeast,55,20.7,69211,0.1245,8617,218276,0.716,504478,3412,0.592,At Risk
103635,Defined Benefit Pension,Transportation,Southeast,52,0,67086,0.0677,4542,500,0.89,86829,3057,0.547,Off Track
103636,Annuity,Retail,Midwest,55,11.4,54490,0.0333,1815,12847,0.844,46930,1519,0.334,Off Track
103637,Defined Benefit Pension,Construction,West,26,13.7,71939,0.0553,3978,62817,1,1186588,9351,1.56,On Track
103638,401(k),Public Sector,Southwest,42,0,59983,0.0476,2855,500,0.757,136083,1953,0.391,Off Track
103639,401(k),Transportation,Southwest,30,0,51431,0.1067,5488,500,0.974,615397,3337,0.779,On Track
103640,Defined Benefit Pension,Construction,Northeast,49,5.3,32760,0.0438,1435,14773,0.867,74369,2120,0.777,On Track
103641,Defined Benefit Pension,Retail,Southwest,52,1.5,73127,0.0474,3466,500,0.975,66512,3375,0.554,At Risk
103642,401(k),Public Sector,Midwest,50,3.7,55283,0.0928,5130,28090,0.763,186725,2004,0.435,Off Track
103643,Defined Benefit Pension,Retail,Northeast,62,1.5,58864,0.0712,4191,36452,0.816,56757,1992,0.406,Off Track
103644,Defined Benefit Pension,Manufacturing,West,30,11,90471,0.0915,8278,85042,0.867,1576097,12039,1.597,On Track
103645,401(k),Healthcare,Northeast,38,4.9,57840,0.0695,4020,14033,1,323769,2525,0.524,Off Track
103646,Defined Benefit Pension,Public Sector,Midwest,53,20.9,68923,0.0608,4191,87875,0.919,247524,5383,0.937,On Track
103647,Defined Benefit Pension,Transportation,Southwest,51,13.4,118863,0.0447,5313,69766,0.686,269387,7302,0.737,On Track
103648,Defined Benefit Pension,Public Sector,Southwest,32,18.4,82742,0.0596,4931,82075,0.758,1041441,9677,1.403,On Track
103649,Annuity,Public Sector,Southeast,62,0,56887,0.0597,3396,500,0.845,11407,1460,0.308,Off Track
103650,Defined Benefit Pension,Transportation,Northeast,67,7,41280,0.0661,2729,40365,0.772,40365,1528,0.444,Off Track
103651,Defined Benefit Pension,Manufacturing,Midwest,53,13.1,68287,0.0302,2062,28170,1.063,91469,4155,0.73,On Track
103652,Defined Benefit Pension,Public Sector,Northeast,30,15.6,94056,0.055,5173,86895,0.775,1244335,11184,1.427,On Track
103653,Defined Benefit Pension,Healthcare,Southwest,50,6.8,55477,0.0616,3417,33766,0.718,160456,3434,0.743,On Track
103654,Defined Benefit Pension,Manufacturing,Southeast,52,8,70787,0.0631,4467,49723,0.796,190402,4263,0.723,On Track
103655,Defined Benefit Pension,Manufacturing,Northeast,45,8.9,54764,0.0649,3554,32030,0.931,233461,4126,0.904,On Track
103656,Defined Benefit Pension,Healthcare,Southeast,64,9.6,60583,0.0624,3780,59737,0.821,67101,2541,0.503,Off Track
103657,Defined Benefit Pension,Healthcare,Southeast,47,29.3,36234,0.0789,2859,108070,1.049,396828,4134,1.369,On Track
103658,Annuity,Public Sector,West,73,14.5,77891,0.054,4206,92352,0.691,92352,2255,0.347,Off Track
103659,Defined Benefit Pension,Public Sector,Southwest,57,12.3,74343,0.0569,4230,47744,0.829,117963,4138,0.668,At Risk
103660,Defined Benefit Pension,Retail,West,51,1.9,111593,0.0522,5825,31646,1.15,193961,5198,0.559,At Risk
103661,Annuity,Construction,West,59,2.1,73214,0.0645,4722,3970,0.928,38569,1959,0.321,Off Track
103662,Annuity,Retail,Southeast,66,10.3,50215,0.0511,2566,51471,0.772,51471,1427,0.341,Off Track
103663,401(k),Public Sector,Southwest,59,21,110832,0.0872,9665,258947,0.66,434738,3782,0.41,Off Track
103664,Defined Benefit Pension,Retail,Southwest,47,10.4,80367,0.0437,3512,26520,0.748,184238,5476,0.818,On Track
103665,Defined Benefit Pension,Healthcare,West,40,10.7,75458,0.0744,5614,68570,0.859,602303,7261,1.155,On Track
103666,Defined Benefit Pension,Transportation,West,35,6,69757,0.0659,4597,20224,0.995,479587,6482,1.115,On Track
103667,Defined Benefit Pension,Transportation,Southeast,22,0,74381,0.0864,6427,500,0.727,999798,8911,1.438,On Track
103668,Defined Benefit Pension,Healthcare,Midwest,50,15.5,45909,0.0488,2240,61725,0.723,200066,3565,0.932,On Track
103669,401(k),Transportation,Southwest,43,10,67716,0.0548,3711,21797,0.842,239575,2491,0.442,Off Track
103670,Defined Benefit Pension,Healthcare,Midwest,44,15.6,63865,0.0665,4247,74573,1.07,423365,5930,1.114,On Track
103671,401(k),Transportation,West,60,13.2,79993,0.0574,4592,92184,0.996,149249,2497,0.375,Off Track
103672,Defined Benefit Pension,Retail,Southwest,47,4.3,101267,0.0458,4638,24311,0.643,212732,5865,0.695,At Risk
103673,Defined Benefit Pension,Transportation,Southwest,71,13.8,97055,0.0642,6231,105821,0.843,105821,4360,0.539,Off Track
103674,401(k),Transportation,Southeast,41,1.7,84321,0.0738,6223,20087,0.912,397556,3433,0.489,Off Track
103675,Annuity,Healthcare,Midwest,36,13.7,28000,0.054,1512,14174,0.852,188144,1627,0.697,At Risk
103676,Defined Benefit Pension,Public Sector,Southeast,33,11.5,57831,0.0606,3505,34585,0.722,541759,6143,1.275,On Track
103677,401(k),Education,Midwest,57,24.3,28000,0.0917,2568,46898,0.973,100165,1334,0.572,At Risk
103678,Defined Benefit Pension,Public Sector,West,62,5.1,100307,0.0535,5366,50711,0.94,77481,3607,0.432,Off Track
103679,Defined Benefit Pension,Education,Southeast,41,1.4,66635,0.0539,3592,15001,1.028,243268,4592,0.827,On Track
103680,401(k),Retail,Southeast,35,8.7,65886,0.0982,6470,65849,0.881,889710,4613,0.84,On Track
103681,Defined Benefit Pension,Public Sector,Southeast,66,16.9,50808,0.0671,3409,63726,0.806,63726,2556,0.604,At Risk
103682,401(k),Retail,West,31,0,105402,0.062,6535,500,0.913,684466,4615,0.525,Off Track
103683,401(k),Manufacturing,Southwest,60,19,72857,0.02,1457,42510,0.764,65101,2038,0.336,Off Track
103684,Defined Benefit Pension,Public Sector,Northeast,41,10.3,66809,0.0623,4162,48201,0.964,406657,5890,1.058,On Track
103685,Defined Benefit Pension,Transportation,Southwest,53,2.9,73519,0.09,6617,51745,1.064,215750,3926,0.641,At Risk
103686,Defined Benefit Pension,Public Sector,Northeast,61,9.1,75668,0.0659,4987,68010,0.733,107677,3490,0.553,At Risk
103687,Annuity,Manufacturing,Midwest,54,6.1,66240,0.0464,3074,8868,0.763,62857,1866,0.338,Off Track
103688,401(k),Education,Northeast,44,2.2,105365,0.0804,8471,6520,1.051,360944,3536,0.403,Off Track
103689,Defined Benefit Pension,Transportation,Southwest,65,0,105077,0.1079,11338,4280,0.959,4280,2348,0.268,Off Track
103690,Defined Benefit Pension,Healthcare,West,51,17.8,72643,0.0399,2898,69222,0.861,217406,5428,0.897,On Track
103691,401(k),Public Sector,Southeast,80,7.5,48238,0.0841,4057,62568,0.681,62568,1415,0.352,Off Track
103692,Defined Benefit Pension,Healthcare,West,28,8.9,79169,0.0939,7434,68418,0.829,1536975,11061,1.677,On Track
103693,401(k),Transportation,Southwest,27,18.8,53349,0.0565,3014,43750,0.825,810114,4034,0.907,On Track
103694,401(k),Retail,Southeast,60,12.4,109973,0.0392,4311,59415,0.794,103812,2679,0.292,Off Track
103695,401(k),Construction,West,48,0,114001,0.0491,5597,500,0.879,159254,2864,0.301,Off Track
103696,Defined Benefit Pension,Healthcare,Southeast,58,17.4,90196,0.056,5051,126961,0.636,233300,5784,0.769,On Track
103697,Defined Benefit Pension,Retail,West,35,23.9,37532,0.032,1201,29623,0.874,265088,3760,1.202,On Track
103698,Defined Benefit Pension,Healthcare,Midwest,49,16,56986,0.0694,3955,24809,0.894,164558,4253,0.896,On Track
103699,401(k),Construction,West,53,5.1,64424,0.0577,3717,32219,0.805,127537,2036,0.379,Off Track
103700,Annuity,Transportation,West,41,0.2,46501,0.0438,2037,500,1.006,105536,1514,0.391,Off Track
103701,Defined Benefit Pension,Education,West,51,4.8,61561,0.0704,4334,16114,0.764,127512,3411,0.665,At Risk
103702,401(k),Manufacturing,Northeast,32,12.8,76561,0.124,9494,121120,0.919,1752708,7756,1.216,On Track
103703,401(k),Education,Southwest,53,23.4,84812,0.0979,8303,242532,1.021,628093,4214,0.596,At Risk
103704,Defined Benefit Pension,Manufacturing,Northeast,65,5.9,106114,0.0586,6218,58979,0.935,58979,3313,0.375,Off Track
103705,Defined Benefit Pension,Construction,Southeast,33,6.8,69454,0.0658,4570,37591,0.698,657956,7298,1.261,On Track
103706,Defined Benefit Pension,Transportation,Midwest,32,20.2,61661,0.0677,4174,88107,1.075,1009014,7988,1.555,On Track
103707,401(k),Healthcare,Southwest,62,8.5,34000,0.0404,1374,8819,0.847,14878,1050,0.37,Off Track
103708,401(k),Education,West,32,25.7,79795,0.0861,6870,183267,0.969,1922402,8403,1.264,On Track
103709,401(k),Construction,Northeast,58,10.8,57397,0.0771,4425,28146,0.885,79464,1700,0.355,Off Track
103710,Annuity,Public Sector,Southeast,49,21.3,64243,0.0458,2942,77142,1.004,271496,2511,0.469,Off Track
103711,401(k),Education,Northeast,43,15.1,54247,0.1024,5555,77861,0.97,521619,3095,0.685,At Risk
103712,Annuity,Public Sector,Midwest,66,17.7,55039,0.0654,3600,81773,0.824,81773,1649,0.359,Off Track
103713,401(k),Retail,West,59,10.6,90196,0.0775,6990,101738,0.821,193075,2898,0.386,Off Track
103714,Annuity,Retail,West,51,11.1,68509,0.0555,3802,44818,0.926,181228,2317,0.406,Off Track
103715,Annuity,Healthcare,West,22,15.4,113841,0.0385,4383,55272,0.815,1246834,6489,0.684,At Risk
103716,401(k),Healthcare,West,57,18.4,38802,0.0407,1579,48136,0.975,92350,1308,0.404,Off Track
103717,401(k),Education,Southwest,35,16.2,105122,0.1072,11269,165455,1.036,1841196,8471,0.967,On Track
103718,Annuity,Construction,Southwest,45,0,56303,0.0208,1171,11276,0.91,79240,1672,0.356,Off Track
103719,401(k),Retail,Southeast,48,14.1,68564,0.0996,6829,106104,0.817,478380,3309,0.579,At Risk
103720,401(k),Public Sector,Southeast,71,6.7,83956,0.0619,5197,67841,0.966,67841,2325,0.332,Off Track
103721,401(k),Education,Northeast,45,7.6,98857,0.0681,6732,45946,1.01,394996,3650,0.443,Off Track
103722,Annuity,Construction,Southeast,31,15.7,99960,0.02,1999,37126,0.821,477465,3925,0.471,Off Track
103723,401(k),Transportation,Midwest,66,25.6,99417,0.02,1988,72985,0.759,72985,2577,0.311,Off Track
103724,401(k),Construction,West,57,10.1,64297,0.1096,7047,60942,0.733,166880,2164,0.404,Off Track
103725,401(k),Education,Southwest,57,27.8,120881,0.1241,15001,530379,0.75,993815,5646,0.56,At Risk
103726,Annuity,Transportation,Midwest,66,3.2,87345,0.02,1747,16972,0.883,16972,2240,0.308,Off Track
103727,Defined Benefit Pension,Education,Southwest,69,21.9,28000,0.0365,1022,22532,0.974,22532,1842,0.789,On Track
103728,401(k),Construction,Midwest,37,15.4,71789,0.0891,6396,122837,0.697,1066210,5349,0.894,On Track
103729,401(k),Construction,Southwest,31,13.7,60195,0.0666,4009,33191,0.953,658341,3699,0.737,On Track
103730,Annuity,Manufacturing,Southwest,58,23.1,62098,0.0478,2968,69008,0.966,128675,1981,0.383,Off Track
103731,Annuity,Public Sector,Midwest,45,6.9,88696,0.0552,4896,28160,1.067,270415,3119,0.422,Off Track
103732,401(k),Healthcare,Southwest,46,22.2,79470,0.0363,2885,57778,0.813,272211,2894,0.437,Off Track
103733,401(k),Manufacturing,Southwest,35,10.3,51943,0.098,5090,58323,1.053,737384,3757,0.868,On Track
103734,Defined Benefit Pension,Healthcare,Southeast,55,6.9,112965,0.0874,9873,96680,0.884,303273,5731,0.609,At Risk
103735,Annuity,Transportation,Southeast,53,1.4,34897,0.0878,3064,500,0.82,52696,1176,0.404,Off Track
103736,Defined Benefit Pension,Manufacturing,Northeast,46,24.7,33006,0.0374,1234,26948,0.766,123194,3061,1.113,On Track
103737,401(k),Public Sector,Southwest,31,21.1,40470,0.0676,2736,48494,0.843,636678,3134,0.929,On Track
103738,401(k),Transportation,Midwest,63,8.2,83320,0.0743,6191,70747,0.735,92245,2390,0.344,Off Track
103739,401(k),Retail,Midwest,51,16.4,81167,0.0837,6794,110312,0.825,392181,3336,0.493,Off Track
103740,Defined Benefit Pension,Construction,Southeast,61,13,48134,0.0544,2618,23733,0.782,41415,2364,0.589,At Risk
103741,Defined Benefit Pension,Healthcare,Southeast,23,9.2,54215,0.0319,1729,13746,0.644,408971,5429,1.202,On Track
103742,Annuity,Healthcare,Midwest,49,19.7,70765,0.0668,4727,108784,0.916,397704,3095,0.525,Off Track
103743,401(k),Healthcare,Midwest,39,7,40962,0.1095,4485,44891,0.904,469543,2589,0.759,On Track
103744,Defined Benefit Pension,Education,Northeast,48,0,93242,0.0533,4970,36819,0.816,239363,5110,0.658,At Risk
103745,401(k),Retail,West,59,14.1,114736,0.0931,10682,177316,0.919,326036,3420,0.358,Off Track
103746,Defined Benefit Pension,Manufacturing,Southeast,52,12.5,65910,0.0657,4330,54160,0.914,197279,4406,0.802,On Track
103747,Annuity,Retail,Southeast,48,7.3,80589,0.0847,6826,63009,0.701,362250,3222,0.48,Off Track
103748,Defined Benefit Pension,Healthcare,Northeast,48,4.9,73921,0.0515,3807,24237,0.901,172671,4447,0.722,On Track
103749,Defined Benefit Pension,Education,Northeast,29,0,109173,0.0515,5622,15429,0.896,795401,9897,1.088,On Track
103750,Defined Benefit Pension,Public Sector,Southeast,37,9.1,125230,0.0583,7301,62448,0.826,819538,10873,1.042,On Track
103751,401(k),Construction,West,61,5,60872,0.0975,5935,25733,0.647,58451,1717,0.338,Off Track
103752,401(k),Manufacturing,Southwest,42,19.7,71792,0.0466,3346,83075,1.15,474574,3377,0.564,At Risk
103753,401(k),Construction,Southwest,62,16.1,94917,0.0698,6625,141841,0.805,190026,2967,0.375,Off Track
103754,401(k),Retail,Southeast,58,8.1,80547,0.1067,8594,99370,0.796,221552,2752,0.41,Off Track
103755,Defined Benefit Pension,Construction,West,59,16.2,45360,0.0992,4500,92027,0.891,161931,2933,0.776,On Track
103756,Defined Benefit Pension,Construction,Southeast,52,11.1,28000,0.0864,2419,34160,0.812,118537,2239,0.959,On Track
103757,Defined Benefit Pension,Transportation,Northeast,43,9.8,54166,0.0576,3120,9578,0.764,169899,4074,0.902,On Track
103758,Annuity,Public Sector,Midwest,46,11.6,80071,0.02,1601,9149,0.996,81731,2274,0.341,Off Track
103759,Defined Benefit Pension,Healthcare,West,56,26.2,59857,0.046,2753,97645,0.68,196605,4785,0.959,On Track
103760,Annuity,Construction,West,22,17.2,41358,0.0256,1059,46799,0.753,645254,3185,0.924,On Track
103761,Defined Benefit Pension,Manufacturing,Northeast,63,9.6,54643,0.0367,2005,47151,0.779,57109,2349,0.516,Off Track
103762,Defined Benefit Pension,Transportation,West,42,19.2,122153,0.0939,11470,258174,0.902,1525202,13525,1.329,On Track
103763,Defined Benefit Pension,Construction,Southeast,47,18.9,39293,0.0522,2051,41240,1.024,181100,3416,1.043,On Track
103764,Defined Benefit Pension,Healthcare,Southeast,47,14.1,62079,0.0609,3781,65931,0.722,305044,5060,0.978,On Track
103765,401(k),Education,Northeast,48,9.4,56441,0.1426,8048,91109,0.859,472393,2986,0.635,At Risk
103766,401(k),Manufacturing,Southeast,32,8.8,125666,0.0833,10468,85599,0.65,1604536,7682,0.734,On Track
103767,Defined Benefit Pension,Healthcare,Midwest,50,3.4,29664,0.0754,2237,9687,0.754,75284,1933,0.782,On Track
103768,401(k),Education,Northeast,55,13.4,48906,0.113,5526,93985,0.839,241150,2026,0.497,Off Track
103769,401(k),Education,Southeast,23,7.1,72708,0.0665,4835,17321,0.888,926433,4906,0.81,On Track
103770,Annuity,Public Sector,Midwest,32,8.5,75630,0.0422,3192,32421,0.584,532498,3666,0.582,At Risk
103771,Annuity,Education,Northeast,59,17,102332,0.0721,7378,167301,0.7,288784,3296,0.387,Off Track
103772,401(k),Education,Southwest,57,25.5,99440,0.0982,9765,294237,0.924,565618,4219,0.509,Off Track
103773,401(k),Retail,Southeast,52,15,51218,0.0761,3898,58350,0.944,198059,1941,0.455,Off Track
103774,401(k),Education,West,40,11.2,79708,0.1113,8872,104948,0.781,937181,5117,0.77,On Track
103775,401(k),Retail,West,57,11.8,66084,0.1131,7474,112467,0.792,253229,2496,0.453,Off Track
103776,401(k),Healthcare,West,34,21.1,58115,0.0715,4155,75397,0.774,811375,4157,0.858,On Track
103777,Defined Benefit Pension,Manufacturing,Southeast,46,15.1,99385,0.0647,6430,128985,1.013,607334,8594,1.038,On Track
103778,401(k),Retail,Northeast,32,13.5,78056,0.0917,7158,138988,0.943,1647542,7443,1.144,On Track
103779,Annuity,Construction,Northeast,46,14.1,115580,0.0437,5051,130254,1.047,564618,4215,0.438,Off Track
103780,Defined Benefit Pension,Education,Southeast,36,0.6,84261,0.042,3539,500,1.013,263320,6102,0.869,On Track
103781,Annuity,Retail,Midwest,57,15.1,96897,0.02,1938,28882,0.848,65215,2551,0.316,Off Track
103782,Annuity,Education,West,53,5,28000,0.0434,1215,500,0.831,21503,1072,0.459,Off Track
103783,Defined Benefit Pension,Retail,West,41,15.2,73469,0.0638,4687,90247,0.876,603577,7449,1.217,On Track
103784,401(k),Healthcare,Southwest,61,6.1,83087,0.0958,7960,48910,0.852,96570,2399,0.346,Off Track
103785,Annuity,Retail,Southwest,37,16.7,85672,0.0396,3393,68146,0.936,580857,4078,0.571,At Risk
103786,Annuity,Manufacturing,Southeast,48,10.8,114298,0.0294,3360,49743,0.915,228742,3096,0.325,Off Track
103787,Defined Benefit Pension,Education,Midwest,41,2.8,88351,0.0575,5080,33042,0.993,391928,6475,0.879,On Track
103788,Defined Benefit Pension,Construction,Southwest,57,9.7,37104,0.0586,2174,39026,0.766,83719,2100,0.679,At Risk
103789,401(k),Construction,West,56,29.6,86149,0.11,9476,345085,0.908,691906,4460,0.621,At Risk
103790,Defined Benefit Pension,Healthcare,Midwest,64,0,94519,0.0545,5151,500,0.805,5681,2470,0.314,Off Track
103791,Defined Benefit Pension,Transportation,Southwest,49,13.3,54005,0.0985,5319,95278,0.978,378592,4590,1.02,On Track
103792,Defined Benefit Pension,Education,Northeast,22,3.9,59570,0.0906,5397,41301,0.618,1260061,8668,1.746,On Track
103793,Defined Benefit Pension,Healthcare,West,43,23,93149,0.0431,4015,103559,0.939,547399,8811,1.135,On Track
103794,401(k),Education,Southwest,67,18.5,71227,0.1005,7158,183736,0.737,183736,2393,0.403,Off Track
103795,401(k),Healthcare,Midwest,44,13.5,101796,0.055,5599,60979,0.853,431221,3771,0.445,Off Track
103796,401(k),Transportation,West,25,19.3,76385,0.0721,5507,87170,0.879,1748880,7739,1.216,On Track
103797,401(k),Healthcare,Northeast,53,14,28000,0.0802,2246,28242,0.768,94718,1316,0.564,At Risk
103798,Defined Benefit Pension,Education,West,54,12,72851,0.0597,4349,54489,0.802,168548,4478,0.738,On Track
103799,Defined Benefit Pension,Education,Southeast,39,7.2,60099,0.1028,6178,71114,0.892,688993,6293,1.257,On Track
103800,Defined Benefit Pension,Manufacturing,Southwest,45,9.1,88496,0.0493,4363,37629,0.831,281177,6369,0.864,On Track
103801,Defined Benefit Pension,Healthcare,Southeast,38,8.3,83115,0.0725,6026,55686,0.898,652428,7920,1.143,On Track
103802,Defined Benefit Pension,Public Sector,Southeast,54,12.1,44881,0.0633,2841,40682,0.977,119761,2817,0.753,On Track
103803,Defined Benefit Pension,Manufacturing,Southeast,49,0,76830,0.0535,4110,9381,0.836,129345,3888,0.607,At Risk
103804,Defined Benefit Pension,Education,West,34,20.2,86287,0.0797,6877,129661,0.975,1372570,11047,1.536,On Track
103805,Defined Benefit Pension,Manufacturing,Southwest,48,27.6,83715,0.0546,4571,123478,0.74,461459,7817,1.12,On Track
103806,401(k),Education,Southeast,39,8.5,98641,0.0547,5396,63747,1.112,609217,4364,0.531,Off Track
103807,401(k),Education,Southeast,66,21.4,42658,0.0876,3737,112202,0.705,112202,1440,0.405,Off Track
103808,Annuity,Retail,West,59,10.9,66915,0.02,1338,33507,0.77,56863,1862,0.334,Off Track
103809,401(k),Public Sector,Midwest,47,7.2,28000,0.0741,2075,33636,0.993,160138,1534,0.657,At Risk
103810,401(k),Public Sector,Midwest,49,8.9,104327,0.0894,9327,85676,0.941,457095,3857,0.444,Off Track
103811,Defined Benefit Pension,Retail,Southwest,60,12.7,74705,0.0346,2585,45927,0.911,76033,3774,0.606,At Risk
